Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Middle East & North Africa (IDA & IBRD countries),TMN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.17795647069069,5.28329250549684,5.40251473043988,5.53050226292583,..
Middle income,MIC,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.45384557647059,..,2.45195121951219,..,..
Middle income,MIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.17222412885143,2.34238735486706,..,..,..
Middle income,MIC,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,19.9590314230098,..,..,..,..
Middle income,MIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.06802853924255,7.30800745971877,7.5613311199792,7.8112414171509,..
North America,NAC,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,4.1468125,..,3.9,..,..
North America,NAC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.75290321919853,2.83563281520596,..,..,..
North America,NAC,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,5.23351097508434,..,..,..,..
North America,NAC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.1766210170682,15.5632153744856,15.9527647408102,16.357391910239,..
Not classified,INX,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
Not classified,INX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Not classified,INX,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,..,..,..
Not classified,INX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..
OECD members,OED,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.65517916216216,..,3.59243243243243,..,..
OECD members,OED,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.71395485466164,4.73150489296827,5.06260329221313,..,..
OECD members,OED,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,6.76974701136481,..,..,..,..
OECD members,OED,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.2127649030669,16.5089424566794,16.8019224448101,17.1048970107579,..
Other small states,OSS,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.52941663157895,..,2.50210526315789,..,..
Other small states,OSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Other small states,OSS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,39.5258062365915,..,..,..,..
Other small states,OSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.36081286939055,5.42179769676887,5.49320575891841,5.57386238629554,..
Pacific island small states,PSS,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.226438,..,2.305,..,..
Pacific island small states,PSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Pacific island small states,PSS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,15.1060351183639,..,..,..,..
Pacific island small states,PSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.3795834576522,4.45736964650662,4.53731737663538,4.62754997555033,..
Post-demographic dividend,PST,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.61846174285714,..,3.56285714285714,..,..
Post-demographic dividend,PST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.45422247442622,5.50057559805013,..,..,..
Post-demographic dividend,PST,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,6.41995554836767,..,..,..,..
Post-demographic dividend,PST,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.294717811753,18.6283051451429,18.9561241107504,19.2920641217913,..
Pre-demographic dividend,PRE,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.19516884375,..,2.13181818181818,..,..
Pre-demographic dividend,PRE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Pre-demographic dividend,PRE,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,57.0680286477006,..,..,..,..
Pre-demographic dividend,PRE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.7210206936437,2.73804560627418,2.75381363776434,2.76823377090207,..
Small states,SST,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.48156032,..,2.454,..,..
Small states,SST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Small states,SST,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,33.3821121387324,..,..,..,..
Small states,SST,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.86789551132035,5.9441851743795,6.03011701761246,6.12688204236261,..
South Asia,SAS,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.44858171428571,..,2.3275,..,..
South Asia,SAS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.52660072168226,0.588178451605002,..,..,..
South Asia,SAS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,26.9545003826703,..,..,..,..
South Asia,SAS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.54347106563723,5.68986465941401,5.84056048177619,5.99390488515009,..
South Asia (IDA & IBRD),TSA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.44858171428571,..,2.3275,..,..
South Asia (IDA & IBRD),TSA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.52660072168226,0.588178451605002,..,..,..
South Asia (IDA & IBRD),TSA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,26.9545003826703,..,..,..,..
South Asia (IDA & IBRD),TSA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.54347106563723,5.68986465941401,5.84056048177619,5.99390488515009,..
Sub-Saharan Africa,SSF,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.290027075,..,2.20282051282051,..,..
Sub-Saharan Africa,SSF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Sub-Saharan Africa,SSF,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,56.3565637106293,..,..,..,..
Sub-Saharan Africa,SSF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.95305428874729,2.97104937838324,2.98770560654484,3.00411482425813,..
Sub-Saharan Africa (excluding high income),SSA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.290027075,..,2.18710526315789,..,..
Sub-Saharan Africa (excluding high income),SSA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,56.4153504101905,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.94338286945005,2.96101909344215,2.97732093002866,2.99339361258544,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.290027075,..,2.20282051282051,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,56.3565637106293,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.95305428874729,2.97104937838324,2.98770560654484,3.00411482425814,..
Upper middle income,UMC,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.53866079069767,..,2.56512195121951,..,..
Upper middle income,UMC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.31924786590904,3.48802526447235,..,..,..
Upper middle income,UMC,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,8.66200087366687,..,..,..,..
Upper middle income,UMC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.86919895515167,9.2418549246087,9.63873575326558,10.0285873580749,..
World,WLD,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.754722325,..,2.72275,..,..
World,WLD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.75709487594534,2.89180674682616,..,..,..
World,WLD,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,20.1771695195831,..,..,..,..
World,WLD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.4267657267491,8.64582115608796,8.87312823992379,9.09912268514964,..
,,,,,,,,
,,,,,,,,
,,,,,,,,
Data from database: World Development Indicators,,,,,,,,
Last Updated: 12/16/2020,,,,,,,,
